,average_valence_number,average_electronegativity,average_atomic_number,mean wt CN_1,std_dev L-shaped CN_2,HF,std_dev wt CN_1,Barrier_energy
1515,10.0,2.3633333333333333,25.33333333333333,1.265165812443942e-05,0.1890657161169372,-0.555,1.7892146506089982e-05,0.2200000000000272
1517,13.333333333333334,2.2033333333333336,37.333333333333336,0.0043345091727465,0.0032604197625844,-0.394,0.0022174088445895,0.650000000000091
1520,7.333333333333333,2.54,20.0,0.0,1.328820229953671e-06,-0.554,0.0,0.5499999999999545
1521,6.333333333333333,2.466666666666667,19.0,0.0,4.919974346124718e-05,-0.938,0.0,0.1300000000001091
1523,14.5,2.33,66.5,0.0006103569591907,8.271700179413586e-05,-0.293,0.0004131963231205,0.2366666666665272
1526,6.666666666666667,2.43,19.33333333333333,1.265165812443942e-05,0.2829653526540153,-0.707,1.7892146506089982e-05,0.7999999999999545
1527,10.0,2.42,25.33333333333333,2.530331624887884e-05,0.3412940735364709,-0.667,1.7892146506089982e-05,0.6600000000000819
1529,9.666666666666666,2.3000000000000003,31.0,3.577892312436883e-05,1.241007945873708e-05,-0.499,5.059903832958675e-05,0.9200000000000728
1532,6.666666666666667,2.99,14.0,7.155784624873766e-05,0.1762457382228188,-1.909,5.059903832958675e-05,0.3066666666667667
1533,9.0,1.74,36.0,0.465018020578335,0.0001070289342534,-1.456,0.1954310717999475,0.6400000000001
1534,9.0,1.74,36.0,0.0,0.0,-1.385,0.0,0.7933333333333318
1535,13.333333333333334,2.2533333333333334,37.333333333333336,3.795497437331826e-05,0.1804337569306209,-0.317,0.0,0.7200000000000273
1544,13.5,2.285,40.5,0.0,0.0,0.087,0.0,0.1999999999999696
1545,13.5,2.285,40.5,0.0,0.0,0.095,0.0,0.8866666666669213
1547,13.5,2.43,49.5,0.0,1.965761649821079e-08,0.001,0.0,0.7699999999999818
1553,12.0,2.13,28.0,3.795497437331826e-05,0.0,-0.664,0.0,0.910000000000082
1556,9.5,2.18,32.5,0.0,0.0,-0.556,0.0,0.6300000000001091
1558,9.5,2.18,32.5,0.0,1.737371786041976e-09,-0.52,0.0,0.8999999999998636
1568,15.0,2.425,62.5,0.7398631104318216,0.0530552075020576,-0.742,0.2072417640993006,0.683333333333394
1569,6.111111111111111,3.2666666666666666,19.22222222222222,0.3761578680973734,0.1108388551269408,-1.966,0.2915046286550619,0.110000000000582
1570,2.5,2.2125,5.5,0.5903775722453101,0.0,-0.148,0.4191397053041108,0.0190000000000433
1571,9.0,1.705,32.0,0.0,2.7348548483666047e-10,-0.797,0.0,0.7599999999999909
1572,6.5,2.065,20.5,0.011005900801675,0.0,-0.412,0.0,0.5833333333333334
1573,6.5,2.065,20.5,0.1040880386618278,0.0,-0.354,0.0,0.9066666666666756
1575,12.5,2.3600000000000003,33.0,0.5815072413361316,0.0315789352582653,-0.511,0.2871383447146853,0.5133333333332454
1576,4.75,2.685,10.25,0.3691972044099434,0.0,-1.474,0.4129471133359159,0.099999999999909
1577,4.75,2.255,14.25,0.3211892449663235,0.0,-0.447,0.4087898033384197,0.2000000000000454
1578,6.5,3.265,12.5,0.0,0.3547889131178446,-2.247,0.0,0.0799999999999272
1579,7.0,1.485,46.0,0.0,7.491837011874836e-17,-0.043,0.0,0.5719999999999837
1580,8.0,2.675,18.0,0.0,0.0134874865768279,-0.5,0.0,0.0899999999996907
1581,8.0,2.675,18.0,0.0,0.0,-0.417,0.0,0.1200000000003456
1582,8.0,2.245,22.0,0.0,0.0,-0.336,0.0,0.1366666666666181
1583,8.0,2.245,22.0,0.0,9.36783495667424e-06,-0.288,0.0,0.3400000000001455
1584,8.0,2.245,22.0,0.0,0.0,-0.28,0.0,0.3900000000001
1585,13.0,2.23,31.0,0.0,0.0,-0.263,0.0,0.1500000000000909
1587,13.0,2.23,31.0,0.0,0.0,-0.198,0.0,0.5799999999999272
1588,13.0,2.005,40.0,0.0,0.0,-0.167,0.0,0.4366666666664969
1589,13.0,2.005,40.0,0.0,0.0,-0.14,0.0,0.3833333333330604
1591,9.5,2.1875,28.0,0.0,1.06349472732988e-05,-0.586,0.0,0.4900000000000091
1597,10.25,3.205,29.25,3.6322935936606193e-05,0.3059456184659801,-0.933,4.383018206360632e-05,0.1700000000000727
1598,10.0,2.12,33.0,0.0,0.0989259162000033,0.17,0.0,0.5366666666666333
1602,13.0,2.375,40.0,0.0,0.0,-0.164,0.0,0.7699999999999818
1606,13.0,2.19,65.0,0.0,0.0,-0.217,0.0,0.8800000000001091
1607,12.75,2.3225,35.25,0.0180710860565339,7.261175075757765e-05,-0.256,0.0312562164093063,0.7599999999999909
1609,7.5,2.43,30.5,0.0065214860417481,0.0,-0.318,0.0,0.2799999999999727
1610,12.5,2.415,39.5,0.0,0.0,-0.279,0.0,0.6100000000001273
1611,12.0,2.89,38.5,0.0,0.4331760263254526,-0.56,0.0,0.9300000000000636
1613,7.0,3.4000000000000004,25.5,0.0,0.2181685989390296,-1.468,0.0,0.0800000000003819
1615,12.5,2.19,48.5,0.0,0.0,-0.3,0.0,0.9300000000000636
1618,12.0,2.89,30.5,0.0,0.460477137864915,-0.639,0.0,0.2333333333334243
1619,7.0,2.39,30.0,0.0,0.0,-0.376,0.0,0.0466666666666242
1620,7.0,2.99,21.5,0.0,0.4450414857301141,-0.798,0.0,0.493333333333491
1621,7.0,3.4000000000000004,17.5,0.0,0.3099047611689129,-1.58,0.0,0.0799999999999272
1622,12.0,2.74,39.5,0.0,0.4582938123779004,-0.425,0.0,0.25
1623,12.0,2.375,39.0,0.0,0.0,-0.227,0.0,0.3566666666667212
1624,11.25,2.7475,25.25,0.1219133878292532,0.4966731574611911,-1.426,0.1219133878292532,0.9800000000000182
1626,12.0,2.1500000000000004,48.0,0.0,0.0,-0.091,0.0,0.9666666666666212
1627,6.25,3.2575000000000003,12.25,0.1304052076851684,0.3527916015348558,-2.707,0.1493172249610268,0.1199999999998908
1629,11.0,2.6725,29.5,0.2500805025770298,5.113160798778725e-05,-2.085,0.4329662237077006,0.7300000000000182
1631,10.0,2.27,33.0,0.0,0.0342008577095993,-0.396,0.0,0.4433333333333848
1632,6.5,2.225,25.0,1.897748718665913e-05,0.0110245934798833,-0.967,1.897748718665913e-05,0.7200000000000273
1633,9.5,2.31,48.5,0.0,0.0,-0.145,0.0,0.7799999999999727
1636,5.5,2.105,19.5,0.0,0.0,-0.768,0.0,0.7899999999999636
1637,10.5,2.2375,26.5,1.897748718665913e-05,0.000697065583809,-0.249,1.897748718665913e-05,0.8899999999998727
1638,12.5,2.2625,37.5,0.5659366824508502,0.0004638056556041,-0.4,0.1551362805323426,0.7566666666665848
1640,12.0,2.06,41.5,1.897748718665913e-05,0.0,-0.412,1.897748718665913e-05,0.7699999999999818
1643,15.0,2.255,42.0,0.0,0.1643199536939803,-0.361,0.0,0.486666666666603
1648,4.0,2.2425,11.5,0.25,0.0773693619836007,-0.74,0.4330127018922193,0.1300000000001091
1650,14.5,2.295,32.5,0.0048624432429627,0.1562103065086941,-0.089,0.0048640965991483,0.4866666666668304
1651,14.5,2.07,41.5,0.0062663386301401,0.1318022352962893,0.033,0.0062663386301401,0.4699999999999515
1656,15.0,2.425,54.5,0.2745464290039752,0.0980760108225045,-0.11,0.1891457417537198,0.2366666666668303
1658,12.5,2.7,41.0,0.2029492921480316,0.0895168605836084,-0.121,0.1493639171314674,0.3066666666666909
1659,12.5,2.7,41.0,0.4542961716100892,0.2338837209210128,-0.113,0.2795516034669145,0.8400000000001455
1660,12.5,2.475,50.0,0.3761159049488446,0.1020942723798657,-0.158,0.2201399431356855,0.7866666666662544
1666,15.0,2.35,59.0,0.2413969837338074,0.1920909050512095,-0.058,0.2244172459186645,0.2733333333332363
1669,7.0,2.345,29.0,0.3004444871416755,0.0,-0.292,0.4059094452262637,0.1099999999996725
1670,12.0,2.33,38.0,0.2874779745625329,0.3178514676576787,-0.237,0.4125113468694448,0.3200000000001637
1671,10.0,2.935,20.0,0.3573630038207505,0.3160801956279039,-0.214,0.3573535152661218,0.2266666666670668
1673,15.0,2.265,42.0,0.2164100168873438,0.1722481087005427,-0.209,0.2161599646521879,0.4066666666669031
1674,7.5,2.705,13.5,0.0,0.0959505335247569,-0.691,0.0,0.7300000000000182
1678,8.5,2.835,31.0,0.0003511513863005,0.3862995909879909,-2.332,0.0003511513863005,0.7300000000000182
1679,8.75,2.6525,27.25,0.0006916052095526,0.421141663160234,-1.586,0.0005447957357818,0.8299999999999272
1680,9.0,1.875,45.0,0.4110259860950039,0.0,-1.782,0.3984476044710261,0.7433333333333394
1683,7.5,2.9850000000000003,15.5,0.3741538613552656,0.2083666655417667,-0.296,0.3741538613552656,0.6599999999995513
1684,9.0,1.89,27.0,0.3762113646511731,0.0,-1.745,0.3477979096903755,0.9300000000000636
1685,9.0,1.97,19.0,0.2628296666748314,1.4144956620970778e-05,-1.541,0.2151086034055169,0.6999999999999696
1687,9.0,1.945,23.0,0.3318887477549512,0.0004749547764048,-1.569,0.2862716901414164,0.810000000000097
1688,12.5,2.54,28.5,0.2678728354886494,0.1589815697080654,-0.304,0.2678731609661754,0.8799999999996544
1690,12.5,2.315,37.5,0.2203420145815671,0.1442204592020226,-0.279,0.2201451275118913,0.6733333333333272
1691,5.0,2.755,9.0,0.0,0.0707327879295333,-0.765,0.0,0.9500000000002728
1696,4.0,2.045,14.0,0.3564046554405857,0.0,-1.797,0.3030752807800981,0.6700000000000728
1698,6.0,2.91,18.5,0.0991339978167054,0.4203064947083212,-2.322,0.1055966775521503,0.9400000000000546
1702,10.0,2.8800000000000003,29.0,0.414254681462995,0.0006525192833905,-1.748,0.3294168140145571,0.5966666666669577
1703,4.0,2.455,10.0,0.4481208110769142,0.0,-2.767,0.3720375001801824,0.2899999999999636
1705,9.0,2.29,48.0,1.265165812443942e-05,0.0139000326156255,-0.105,1.7892146506089982e-05,0.75
1706,14.0,2.275,57.0,0.1720850612306261,0.0005387126917626,-0.169,0.1216617468227347,0.8466666666666546
1709,11.0,2.6100000000000003,27.0,4.106730773327097e-05,0.3585478898852889,-1.908,4.1641196912245485e-05,0.8599999999996726
1712,6.0,2.885,26.5,5.366838468655325e-05,0.4304200600654424,-2.431,5.366838468655325e-05,0.949999999999818
1714,16.0,2.4633333333333334,40.0,0.0,0.0,0.014,0.0,0.9400000000000546
1716,5.5,2.74,11.0,0.2867148576403779,0.0001369985550115,-1.035,0.397414440075967,0.0499999999997271
1719,15.0,2.415,37.5,0.2580367181656056,0.3532354815293224,-0.143,0.257999012816381,0.2999999999998787
1720,15.0,2.19,46.5,0.2101019857500152,0.2461775485322274,-0.124,0.2100927779352515,0.3599999999996726
1722,14.0,2.75,57.0,9.858031803511774e-05,0.0854147298237442,-0.075,9.858031803511774e-05,0.3433333333329453
1723,8.5,2.56,47.5,0.0357632720573465,6.39358709725945e-14,-0.056,0.0357632720573465,0.7399999999997817
1725,13.5,2.545,56.5,0.363174102761597,1.481996066617201e-13,-0.123,0.4107368132763387,0.7866666666668607
1729,14.5,2.2625,37.0,0.0007256624323224,0.220755045596981,-0.149,0.0008983891210767,0.783333333333303
1732,14.5,2.0375,46.0,0.0013269870591808,0.2256153593640662,-0.011,0.0013269870591808,0.8299999999999272
1733,9.0,1.97,19.0,0.3289172161467935,0.0,-1.542,0.0100413160109154,0.6833333333332424
1735,4.0,2.0700000000000003,10.0,0.18857659982455,0.0003542900073086,-1.825,0.0013648457630373,0.626666666666703
1740,14.0,2.28,41.0,0.0987823660427744,0.0,-0.135,0.0,0.8033333333329816
1744,10.0,2.88,29.0,0.2467633381830944,0.0,-1.726,0.0,0.8666666666669395
1749,12.0,2.19,30.0,0.0784346365339006,0.0035400691916185,-0.19,0.0,0.6933333333334607
1754,6.5,2.065,20.5,0.0008190159983456,0.0014893073985125,-0.428,6.738441230161667e-05,0.930000000000291
1756,6.5,2.285,20.5,0.25,0.1895985675363176,-0.437,0.4330127018922193,0.1833333333333939
1757,8.0,2.245,22.0,0.0309200765061035,0.0243467145948585,-0.282,0.0,0.693333333333309
1758,11.5,2.27,29.5,0.25,0.1988801142331103,-0.336,0.4330127018922193,0.2300000000000182
1759,13.0,2.23,31.0,0.0003106276827607,0.0232962054370029,-0.198,0.0001134670466904,0.6099999999996726
1767,5.75,2.7475,11.25,0.2646875536571067,0.0225916805383796,-0.834,0.4161139108609595,0.0133333333333212
1773,12.0,2.3375,30.0,0.3213060842672797,0.1753301953748725,-0.17,0.3961458260791,0.2000000000002728
1774,8.5,2.785,27.5,0.1017979162977827,0.2693188113290499,-2.093,0.1105545991975151,0.8099999999999454
1778,14.0,2.43,32.0,0.0350880566141738,0.0648050321779102,-0.286,0.0269428438334398,0.9600000000000364
1780,9.0,1.97,19.0,0.0503177348807164,0.0,-1.514,0.0514380356881756,0.4299999999999879
1783,4.0,2.07,10.0,0.0839192026545288,0.0,-1.775,0.0849289598917275,0.7700000000001334
1787,4.0,2.385,32.0,0.3650508149638921,5.059399540801369e-05,-2.692,0.3257194416779099,0.2866666666668607
1788,11.25,2.74,29.75,0.0824558080449187,0.3454967040183592,-1.66,0.0824558080449187,0.9400000000000546
1790,11.25,2.59,38.75,0.0742706948440906,0.3101154970695852,-1.358,0.0742517185694853,0.930000000000291
1791,4.0,2.4,14.0,0.4409301686729468,0.0,-2.767,0.3836013434841261,0.1699999999994664
1792,4.0,2.48,6.0,0.3890505917704989,0.0010016692153679,-2.994,0.3051920354596797,0.0433333333333697
1794,4.0,2.4,23.0,0.4106356078192252,0.0005070050064062,-2.705,0.3606587378610777,0.0566666666666909
1795,11.25,2.715,37.75,1.897748718665913e-05,0.3473346154873754,-1.659,1.897748718665913e-05,0.8899999999998727
1796,6.25,2.815,28.75,1.897748718665913e-05,0.3566893982493593,-1.903,1.897748718665913e-05,0.9800000000000182
1799,10.0,2.7675,28.5,0.1492348366128559,0.3639125383909221,-0.346,0.2453858277109381,0.9800000000000182
1804,10.0,2.455,49.0,0.4323553304384084,1.326798544552523e-13,-0.494,0.3900852557153318,0.6866666666668001
1811,7.0,2.08,17.0,0.1919451277083668,0.0029778480013694,-0.61,0.1880687793694917,0.4000000000000909
1812,7.0,2.08,17.0,0.1905703990331732,0.0042105415496193,-0.608,0.1888953204251102,0.6599999999998545
1816,7.0,2.4575,27.5,0.3091489906338338,0.0270412117854816,-1.41,0.2984627393553872,0.9966666666668972
1825,4.5,2.0825,12.5,0.1466475260598806,0.0096655118307937,-0.615,0.1462493696712127,0.4500000000007276
1828,7.0,2.0475,21.5,0.3752558470394496,0.0088020563759476,-0.671,0.3725292271604613,0.8999999999999394
1832,7.0,2.035,23.5,0.2045196963711204,0.0091403957898411,-0.672,0.1988779034673042,0.6633333333334122
1833,7.0,2.035,23.5,0.2022579805289673,0.0090168270384378,-0.672,0.1967592095247416,0.7466666666662908
1834,9.0,2.4466666666666668,21.666666666666668,0.0,0.0,0.038,0.0,0.5199999999999818
1835,15.666666666666666,2.4266666666666663,33.666666666666664,0.0,0.0,0.0,0.0,0.4000000000000909
1839,7.0,2.1475,21.0,0.0442837456848765,0.0001138743895902,-0.454,0.0521003786916722,0.8433333333332484
1841,15.0,2.62,61.66666666666666,0.0,0.3483487718772667,0.039,0.0,0.5066666666665848
1845,12.0,2.7975,26.0,0.5000189774871866,0.0001476830963322,-0.479,0.4999810225128133,0.8499999999999849
1846,7.0,2.8975,17.0,0.5000189774871866,0.0,-0.643,0.4999810225128133,0.949999999999894
1849,12.0,2.27,42.0,0.0,0.0,-2.21,0.0,0.7966666666666242
1850,12.0,2.27,42.0,0.0,0.0,-2.099,0.0,0.5
1852,7.0,2.2475,25.5,0.1001215147755736,3.9167932503375095e-05,-0.431,0.1313142336419901,0.349999999999909
1854,6.0,2.085,20.0,0.0,0.0054185202720012,-0.681,0.0,0.6400000000001
1857,12.0,2.07,54.0,0.0,0.0,-1.732,0.0,0.7400000000000091
1859,9.5,2.1975,25.5,0.0,0.0042832993833511,-0.39,0.0,0.8199999999999363
1861,12.0,2.0775,34.5,0.0256408885998575,1.2986517694546906e-05,-0.108,0.0444113218061669,0.5
1864,12.0,2.306666666666666,30.0,0.0,0.0,-2.094,0.0,0.5833333333332575
1865,12.0,2.306666666666666,30.0,0.0,0.0,-1.965,0.0,0.3900000000001
1867,5.333333333333333,2.44,18.0,0.0,0.0,-2.421,0.0,0.769999999999906
1868,5.333333333333333,2.44,18.0,0.0,0.0,-2.267,0.0,0.5166666666666515
1870,12.0,2.106666666666667,42.0,0.0,0.0,-1.666,0.0,0.816666666666606
1871,12.0,2.106666666666667,42.0,0.0,0.0,-1.559,0.0,0.5833333333332954
1873,6.666666666666667,2.2133333333333334,20.666666666666668,0.0096842351992524,0.0005205781519087,-1.768,0.0106251286910769,0.9866666666666788
1878,7.0,2.5466666666666664,18.33333333333333,0.0001644031958848,0.369625532245895,-1.501,0.000139674052594,0.9900000000002364
1879,14.333333333333334,2.6,32.333333333333336,0.0,0.1749829803200957,-0.352,0.0,0.3799999999998817
1880,14.333333333333334,2.6,32.333333333333336,0.0,0.0,-0.338,0.0,0.3866666666667697
1881,7.666666666666667,2.733333333333333,20.33333333333333,0.0,0.1447745680791944,-0.613,0.0,0.5599999999999454
1882,7.666666666666667,2.733333333333333,20.33333333333333,0.0,0.0,-0.603,0.0,0.4800000000000182
1887,14.333333333333334,2.4,44.333333333333336,0.0,0.1689351161029235,-0.051,0.0,0.3266666666665969
1888,14.333333333333334,2.4,44.333333333333336,0.0,0.0,-0.01,0.0,0.5099999999999909
1889,9.666666666666666,2.35,28.0,0.0019162414653399,0.0004201718701242,-0.677,0.0019383435348677,1.0
1891,10.666666666666666,2.53,45.66666666666666,4.8430581248808256e-05,0.4445983293388869,-0.329,4.4441716659172256e-05,0.9600000000000364
1892,7.0,2.92,14.333333333333334,0.0,0.0,-0.913,0.0,0.0599999999999454
1894,14.333333333333334,2.4233333333333333,35.333333333333336,6.32582906221971e-06,0.4189750318551639,-0.288,1.4144983797167018e-05,0.7966666666667758
1897,13.666666666666666,2.026666666666667,43.66666666666666,0.0,0.0,-0.063,0.0,0.459999999999809
1898,12.0,2.006666666666667,30.0,0.0,0.0,0.04,0.0,0.4800000000000182
1900,6.0,2.8466666666666662,13.333333333333334,0.0,0.0,-1.718,0.0,0.1100000000001273
1901,6.0,2.8466666666666662,13.333333333333334,0.0,0.0,-1.693,0.0,0.0499999999999545
1904,6.0,2.273333333333333,18.666666666666668,0.0,0.0,-0.673,0.0,0.3199999999999363
1906,12.666666666666666,2.2533333333333334,30.666666666666668,0.0,0.0,-0.486,0.0,0.6799999999998363
1909,15.0,2.606666666666667,33.0,0.0,0.3132569012931645,-0.29,0.0,0.6100000000001273
1910,8.333333333333334,2.74,21.0,0.0,0.2357575922309517,-0.448,0.0,0.7899999999999636
1911,15.0,2.4066666666666667,45.0,0.0,0.3362050965850673,-0.129,0.0,0.5900000000000697
1913,9.333333333333334,2.6566666666666667,20.666666666666668,0.0390349968647797,0.4359168573701659,-1.28,0.0325448903053239,0.830000000000382
1915,14.333333333333334,2.033333333333333,44.333333333333336,0.0,0.0,0.136,0.0,0.9200000000000728
1917,14.0,2.583333333333333,32.0,0.0,0.0,-0.464,0.0,0.4100000000000818
1918,14.0,2.583333333333333,32.0,0.0,0.1391910558612249,-0.435,0.0,0.599999999999909
1919,14.0,2.583333333333333,32.0,0.0,0.0,-0.383,0.0,0.4300000000000636
1920,7.333333333333333,2.716666666666667,20.0,0.0,0.0,-0.742,0.0,0.5199999999999818
1921,7.333333333333333,2.716666666666667,20.0,0.0,0.1019802075499569,-0.704,0.0,0.7599999999999909
1922,7.333333333333333,2.716666666666667,20.0,0.0,0.0,-0.674,0.0,0.5299999999999727
1925,3.333333333333333,2.0766666666666667,9.333333333333334,0.0,0.0,0.162,0.0,0.0396666666666381
1927,14.0,2.3833333333333333,44.0,0.0,0.0,-0.12,0.0,0.3900000000001
1928,14.0,2.3833333333333333,44.0,0.0,0.1520708419689486,-0.116,0.0,0.6599999999998545
1929,14.0,2.3833333333333333,44.0,0.0,0.0,-0.008,0.0,0.2233333333333576
1931,6.666666666666667,2.9033333333333338,14.0,0.0,0.0,-1.136,0.0,0.0699999999999363
1932,6.666666666666667,2.9033333333333338,14.0,0.0,0.0209209604791626,-0.94,0.0,0.0800000000001546
1933,13.333333333333334,2.01,43.333333333333336,0.0,0.0,-0.026,0.0,0.3433333333332484
1939,15.333333333333334,2.44,33.333333333333336,0.3734284960088894,0.0017615406865767,-0.697,0.4456430848215336,0.9600000000000364
1940,8.666666666666666,2.9633333333333334,16.0,0.0,0.0,-1.57,0.0,0.1233333333334485
1943,8.666666666666666,2.39,21.33333333333333,0.0,0.2856506391316251,-0.298,0.0,0.7000000000000455
1944,8.666666666666666,2.39,21.33333333333333,0.0,0.0,-0.224,0.0,0.4400000000000545
1945,15.333333333333334,2.37,33.333333333333336,0.0,0.0,-0.137,0.0,0.7899999999999636
1947,10.833333333333334,2.58,37.5,3.795497437331826e-05,0.4617965639205274,-0.332,0.0,0.9600000000000364
1958,8.833333333333334,2.58,21.5,5.058384592013376e-05,0.3449300432555571,-1.817,0.0001131089180407,0.9299999999998364
1961,15.333333333333334,2.64,50.0,0.5625253569260894,0.0148234544735001,-0.531,0.3977775361167935,0.8999999999998636
1962,15.333333333333334,2.64,50.0,0.0,0.2246108316044179,-0.512,0.0,0.3533333333333151
1964,8.666666666666666,3.3200000000000003,32.666666666666664,0.0,0.0,-1.543,0.0,0.0466666666667758
1965,15.333333333333334,2.44,62.0,0.0,0.2371924404989559,-0.351,0.0,0.3599999999998999
1973,3.6666666666666665,2.2,26.33333333333333,0.0,0.0,0.187,0.0,0.0223333333333736
1977,3.6666666666666665,1.3866666666666667,27.666666666666668,0.0,0.0,0.009,0.0,0.4313333333332896
1984,12.0,2.41,27.33333333333333,0.0,0.0,-1.532,0.0,0.2733333333333879
1985,12.0,2.41,27.33333333333333,0.0,0.1671867477934606,-1.467,0.0,0.4900000000000848
1986,5.333333333333333,2.543333333333333,15.333333333333334,0.0,0.0,-1.887,0.0,0.3966666666666849
1987,5.333333333333333,2.543333333333333,15.333333333333334,0.0,0.10415382961206,-1.808,0.0,0.6033333333333152
1988,5.333333333333333,3.09,10.0,0.0,0.0,-3.559,0.0,0.0833333333333333
