,average_valence_number,average_electronegativity,average_atomic_number,Gap,std_dev wt CN_1,HF,mean wt CN_1,Barrier_energy
2940,9.0,3.082,27.4,0.268,0.1656865547190917,-0.399,0.2429964817533438,0.333333333332727
2943,7.2,2.882,16.0,3.856,0.2199674791984173,-1.877,0.3712218161199595,0.5466666666676853
2946,6.4,3.402,11.6,3.465,0.4324963440066798,-2.756,0.5516656258683329,0.0
2950,2.6666666666666665,1.5633333333333337,10.0,0.597,0.0,-0.404,3.795497437331826e-05,0.5433333333332181
2956,10.333333333333334,2.8375,26.83333333333333,0.0,0.0337816873292915,-0.478,0.0248176517055993,0.9833333333332728
2957,11.5,2.4508333333333336,46.0,0.0,0.046414699582515,-0.252,0.0530330388660045,0.9766666666667636
2963,4.571428571428571,2.4185714285714286,10.571428571428571,0.0,0.414946519502452,-0.679,0.4173440781666516,0.7899999999999636
2964,3.7142857142857135,2.415714285714286,9.714285714285714,0.0,0.4152019521187708,-1.43,0.4196376130389281,0.9433333333334608
2965,4.0,2.4414285714285717,10.0,0.0,0.415669351490013,-1.06,0.4232588764952788,0.7333333333332727
2974,3.7777777777777777,2.3866666666666667,6.444444444444445,4.475,0.300185447766624,-1.741,0.1705151854779827,0.089999999999236
2975,3.7777777777777777,2.37,9.11111111111111,3.857,0.2975057656965979,-1.557,0.1859332682043244,0.0699999999997089
2978,4.888888888888889,2.3833333333333333,8.444444444444445,4.572,0.3012918834176502,-1.619,0.1676873706003926,0.0399999999999636
2980,4.888888888888889,2.0011111111111117,12.0,2.124,0.301411575139456,-0.637,0.1503994828990585,0.089999999999236
2983,4.888888888888889,2.3666666666666667,11.11111111111111,4.264,0.3053105222300831,-1.428,0.1685653471427519,0.0333333333340609
2984,4.888888888888889,2.333333333333333,10.444444444444445,4.037,0.3024551990804445,-1.682,0.1642144131299345,0.1300000000001091
2985,5.857142857142857,2.4114285714285715,27.285714285714285,0.0,1.7146309650429665e-05,-2.057,1.0844278392376646e-05,0.7366666666668303
2987,4.888888888888889,2.3166666666666664,13.11111111111111,3.936,0.3065354419474729,-1.487,0.166189325478904,0.0233333333338426
2988,4.888888888888889,1.9344444444444444,16.666666666666668,2.41,0.3035600812429075,-0.633,0.1533923422482333,0.2000000000007276
2989,5.857142857142857,2.645714285714285,25.0,0.0,0.0002987835930263,-2.571,0.0001889673362904,0.0199999999999818
2993,14.0,2.563,31.2,0.261,0.3441542100561847,-0.236,0.2118877155394844,0.6066666666662665
3001,8.666666666666666,3.373333333333333,27.33333333333333,1.053,0.0882524672098158,-1.911,0.0624039180205042,0.0400000000001152
3015,12.666666666666666,2.225,33.666666666666664,0.211,0.027326843785115,-0.647,0.0193588643571269,0.723333333333206
3017,7.333333333333333,2.405,23.0,0.711,0.060977995704011,-0.219,0.0431369303605647,0.693333333333309
3018,4.714285714285714,2.488571428571429,10.714285714285714,0.0,0.4146103567972724,-0.778,0.4137575657002267,0.8266666666665211
3019,13.166666666666666,2.268333333333333,39.5,0.0,0.0303123331417382,-0.502,0.0185609456332132,0.6533333333331939
3021,3.857142857142857,2.4857142857142853,9.857142857142858,0.0,0.415088502611936,-1.645,0.4186536170438638,0.8066666666666151
3027,8.571428571428571,2.38,28.285714285714285,0.594,0.4237251891821713,-1.51,0.3430131523014599,0.7233333333330544
3033,10.0,2.7725,23.0,0.901,0.1500662059000828,-1.452,0.1500756941936934,0.7266666666666121
3034,7.666666666666667,3.283333333333333,15.0,3.383,0.1663462624956051,-1.699,0.2352491404713597,0.7699999999995271
3037,6.0,3.3166666666666664,12.0,3.656,0.1663462624956051,-1.528,0.2352491404713597,0.5466666666661695
3042,5.833333333333333,2.361666666666667,17.166666666666668,0.819,0.0049021638355251,-0.458,0.0029260744392491,0.8133333333328968
3047,7.666666666666667,3.228333333333333,24.0,3.294,0.2128709095333413,-1.978,0.3010449272967474,0.8599999999996726
3048,8.0,3.023333333333333,15.333333333333334,0.4,0.3440907198666152,-0.846,0.2799559457783492,0.7533333333337092
3077,11.5,2.77375,36.0,0.825,0.1424284899251,-0.941,0.0977186021904089,0.6066666666668729
3080,13.0,2.0333333333333337,54.333333333333336,0.047,0.0732710477916877,-0.424,0.0374441251935605,0.9100000000004608
3082,9.0,2.83125,23.5,1.23,0.2135844359264064,-1.079,0.1474033053921624,0.7833333333331515
3086,13.0,2.016666666666667,59.66666666666666,0.047,0.0864482660294839,-0.39,0.0432422584741206,0.8966666666662301
3088,12.5,2.3316666666666666,33.5,0.0,0.0571792638155259,-0.68,0.040431845187213,0.8466666666666546
3090,6.0,3.046666666666667,24.666666666666668,1.083,0.0026401716603057,-2.01,0.0018668832844987,0.4799999999995634
3091,6.0,2.473333333333333,30.0,1.532,0.0290078590368846,-0.9,0.0205211403815192,0.9933333333334908
3094,7.0,2.928333333333333,17.333333333333332,2.915,0.0780018873605625,-1.845,0.0563630476918904,0.7799999999997453
3095,13.0,2.046666666666667,49.0,0.081,0.0481417607206329,-0.477,0.0260338223203796,0.9266666666668848
3102,12.0,2.2916666666666665,28.666666666666668,1.171,0.0303291718246752,-0.746,0.0369492199401536,0.6433333333334303
3104,13.0,2.03,54.333333333333336,0.076,0.0611268969494346,-0.444,0.0317933487457886,0.9166666666669698
3107,7.0,2.268333333333333,25.666666666666668,1.072,0.0016573522126992,-0.954,0.000741190442051,0.9066666666669032
3108,13.666666666666666,2.248333333333333,37.66666666666666,0.887,0.0005152746212442,-0.851,0.0002304378160365,0.7233333333336608
3109,13.666666666666666,1.9483333333333333,49.66666666666666,0.498,0.0267738193134809,-0.551,0.0183959292626388,0.9566666666669336
3111,12.0,1.8783333333333327,45.0,0.117,0.0018349018321116,-0.68,0.001321364842624,0.7600000000002183
3115,7.0,2.9616666666666664,22.666666666666668,3.37,0.0674916266496948,-1.98,0.0533013017572664,0.8900000000003274
3116,8.0,3.0194444444444444,18.88888888888889,3.107,0.2031996171604376,-0.683,0.2057802873427427,0.1466666666668364
3117,6.333333333333333,3.2622222222222224,15.666666666666666,0.0,0.3577129437306039,-1.192,0.4217436724845873,0.0466666666676853
3118,8.0,3.0283333333333338,18.0,2.704,0.1628352172863799,-0.685,0.1683251583327677,0.1566666666664483
3119,8.0,3.025555555555556,18.444444444444443,2.813,0.2987266505642303,-0.676,0.2079756449324957,0.1566666666667515
3127,8.555555555555555,3.030555555555556,19.88888888888889,2.984,0.2512039981820131,-0.526,0.1967596162222411,0.1433333333334303
3129,8.555555555555555,3.0394444444444444,19.0,2.69,0.1807377901093833,-0.532,0.1467636702837392,0.1566666666664483
3130,8.555555555555555,3.036666666666667,19.444444444444443,2.731,0.3015096641290786,-0.522,0.1831845731600795,0.1466666666671396
3131,8.555555555555555,3.037777777777778,20.0,2.788,0.1204920215454923,-0.548,0.1216229165633308,0.2466666666665939
3135,8.555555555555555,3.035,20.444444444444443,2.81,0.2573270958735881,-0.517,0.1572483038533135,0.1533333333330423
3138,8.555555555555555,3.052222222222222,21.77777777777778,2.17,0.2575423719633721,-0.395,0.1612567514268908,0.1466666666662301
3140,8.555555555555555,3.0494444444444446,22.22222222222222,2.078,0.266736980445828,-0.388,0.1639221817001103,0.1499999999996362
3141,3.2,2.5420000000000003,6.0,4.387,0.4115490739942307,-1.564,0.4072836871719861,0.0533333333335879
3142,3.2,2.198,9.2,4.058,0.4655133722020017,-0.483,0.4360124883513546,0.099999999999909
3143,3.2,2.5580000000000003,4.4,4.88,0.3947885807913168,-1.594,0.4445546275769631,0.0733333333334182
3144,3.2,2.553,5.2,4.681,0.4185079212591861,-1.563,0.4362939508865685,0.0833333333333333
3145,3.2,2.209,8.4,4.088,0.4606736370418847,-0.448,0.4389597754025812,0.0899999999996907
3150,7.285714285714286,3.077142857142857,16.428571428571427,0.0,0.3077589583691495,-1.544,0.2605617586272573,0.8099999999994907
3158,5.857142857142857,3.0785714285714283,13.857142857142858,1.04,0.2901540227616946,-2.064,0.3224292199220008,0.8000000000001819
3159,5.857142857142857,2.998571428571428,15.0,0.003,0.3368691561789466,-2.166,0.2033746094771189,0.8599999999996726
3164,13.571428571428571,2.3642857142857143,36.71428571428572,0.0,1.3281474345005924e-05,-0.537,5.422139196188323e-06,0.9200000000000728
3165,13.571428571428571,2.042857142857143,49.57142857142857,0.0,0.0075086688139962,-0.385,0.0047488991296206,0.9233333333331756
3167,13.571428571428571,2.375714285714285,41.285714285714285,0.0,0.0028051344023399,-0.569,0.0017741227708578,0.8133333333335031
3168,4.133333333333334,2.560666666666666,7.733333333333333,0.858,0.418471031202308,-0.081,0.3684422818936327,0.1099999999996725
3171,13.571428571428571,2.3085714285714287,38.71428571428572,0.0,0.0303296357482805,-0.524,0.0191894032374183,0.9733333333333576
3173,5.714285714285714,3.0028571428571427,11.142857142857142,1.566,0.2898731247972552,-2.218,0.3279329908622128,0.2600000000002183
3175,13.571428571428571,2.35,41.285714285714285,0.0,0.0024610154692909,-0.531,0.0015632453897331,0.8933333333337335
3181,5.857142857142857,3.0271428571428567,19.571428571428573,0.386,0.3447789703573042,-2.246,0.188054296119553,0.8600000000005821
3182,5.176470588235294,2.6100000000000003,10.941176470588236,4.373,0.3220186706415208,-1.405,0.1883427818797583,0.1000000000003638
3183,5.176470588235294,2.205294117647058,14.705882352941176,1.957,0.3906234322142051,-0.404,0.3121651525670363,0.2133333333334424
3184,8.0,3.54375,22.5,0.181,0.0825659455515989,-1.156,0.1380386410837679,0.8000000000001819
3187,4.0,2.6323529411764706,6.941176470588236,4.729,0.3381759697378388,-1.567,0.2210912462900045,0.0466666666667758
3189,5.176470588235294,2.628823529411765,9.058823529411764,4.649,0.3292472168030784,-1.42,0.1826189348781458,0.0566666666660845
3190,5.176470588235294,2.5758823529411767,11.176470588235292,4.041,0.327562526141997,-1.481,0.1762171297450054,0.0433333333333697
3192,8.375,3.5475,22.875,0.564,0.3918215066376328,-1.94,0.3320938754310139,0.0966666666660482
3194,4.0,2.6264705882352946,7.882352941176471,4.454,0.3328509160173639,-1.541,0.2004690583744363,0.0433333333336728
3195,5.176470588235294,2.6229411764705883,10.0,4.574,0.3298682646161816,-1.399,0.1867173787684441,0.0366666666668606
3198,5.176470588235294,2.57,12.117647058823527,3.996,0.3216168751476172,-1.453,0.195473569815505,0.0500000000001819
3200,11.8,2.351,27.4,0.0,0.0246423877832852,-0.113,0.024333219490412,0.816666666666606
3206,6.75,2.765,21.0,1.048,0.0013778739694992,-1.32,0.0023824454089922,0.4533333333333758
3207,2.25,2.045,9.0,1.61,0.255517745516375,-0.137,0.2875439287347139,0.2066666666666302
3213,11.545454545454543,2.5436363636363635,39.72727272727273,0.0,0.035394484470948,-0.912,0.0267557153409902,0.9600000000000364
3229,15.0,2.6425,37.5,0.792,0.0939602091586063,-0.911,0.1628053219618216,0.933333333333394
3230,8.5,2.8475,29.0,2.553,0.0022869791306717,-0.924,0.0039545330409439,0.8333333333333334
3232,6.090909090909091,2.826363636363636,19.363636363636363,0.0,0.0865824059640691,-1.421,0.0654501468841607,0.9100000000001576
3233,11.545454545454543,2.553636363636364,39.0,0.0,0.0047643855384013,-0.877,0.0036015369384692,0.9700000000002548
3234,13.5,2.5425,31.75,1.552,0.0021834993220364,-1.079,0.0035807166043543,0.5566666666665393
3241,7.75,3.49875,16.0,0.424,0.0140197292168059,-1.554,0.0101970048924976,0.0333333333334546
3243,7.0,2.7750000000000004,21.25,1.598,0.0104877552233605,-1.386,0.0181621241422515,0.5700000000003153
3244,7.0,3.39,15.25,1.9,0.0164651889080396,-3.039,0.0285317190225717,0.4166666666666667
3245,7.0,3.39,15.25,0.409,0.4162527393881126,-2.909,0.2804333215115144,0.8400000000001455
3246,14.5,2.4,48.25,0.851,0.0169348996241959,-0.628,0.0292996927137781,0.7899999999996604
3248,7.25,2.92,27.75,0.274,0.0017614788196015,-0.444,0.0014749217747642,0.4399999999999029
3252,7.0,3.42625,17.5,1.375,0.0775499126553631,-2.815,0.1343181444075037,0.0166666666661209
3257,6.0,3.2875,14.25,5.488,0.2971268165758628,-3.326,0.3880482538266356,0.8400000000001455
3263,6.0,3.275,18.25,6.08,0.2972392626047528,-3.387,0.4124170807045374,0.7299999999995634
3271,6.0,2.6925000000000003,18.25,2.359,0.4754050079028845,-1.444,0.3868302111756175,0.8133333333335031
3272,6.0,3.3075,12.25,5.441,0.4049579705446451,-3.285,0.309854335043417,0.0233333333338426
3274,6.0,2.68,22.25,2.756,0.4159514809467083,-1.505,0.2835528886356844,0.6066666666665697
3275,6.0,3.295,16.25,6.136,0.4079160012518729,-3.347,0.2991709975901412,0.0299999999988358
3278,6.0,2.68625,19.25,2.287,0.429577584456264,-1.453,0.3891664723874912,0.9833333333329696
3279,6.0,3.30125,13.25,5.539,0.4031360345421386,-3.273,0.3237934227900878,0.0200000000004365
3282,6.0,3.28875,17.25,6.241,0.4024278589350152,-3.336,0.3214902792607189,0.0299999999988358
3285,9.0,2.3516666666666666,23.0,0.255,0.0144100805434266,-0.284,0.0105445766487219,0.7699999999998303
3291,11.0,1.9116666666666664,35.0,0.0,0.0558352996839309,-0.414,0.0262755908792479,0.7466666666665939
3295,11.0,2.6125,44.0,0.744,0.1640707836509139,-0.264,0.0947389623426931,0.8533333333336183
3303,8.5,2.3466666666666667,42.16666666666666,1.53,0.0,-0.425,0.0,0.3366666666670426
3307,11.833333333333334,1.9433333333333331,41.833333333333336,0.0,0.0155040083111104,-0.308,0.0104963035638753,0.5766666666665211
3309,11.5,2.151666666666667,32.5,0.0,0.0059535976936596,-0.513,0.0060778608955228,0.806666666666994
3310,11.5,1.9266666666666667,41.5,0.0,0.0064845575183693,-0.27,0.0058825904584223,0.4466666666670183
3312,12.166666666666666,2.178333333333333,33.166666666666664,0.0,0.01368296265198,-0.59,0.0084925399381976,0.7100000000003396
3313,12.166666666666666,1.9533333333333331,42.16666666666666,0.0,0.0161050683522743,-0.414,0.0091154404114847,0.5400000000002668
3314,9.0,2.3575,25.0,2.762,0.4082490423709475,-0.522,0.3328809580727891,0.9389999999999644
3317,9.5,2.94,26.0,0.0,1.6434986003640483e-05,-0.701,9.488743593329565e-06,0.7866666666665575
3320,12.333333333333334,2.3416666666666663,29.0,0.137,0.0136681710987176,-0.258,0.0065531866307593,0.8233333333334182
3323,11.5,1.91,46.833333333333336,0.0,0.0062507144513831,-0.234,0.0075440734073801,0.4833333333329695
3326,12.166666666666666,1.9366666666666668,47.5,0.0,0.0148418628574924,-0.382,0.0098743567223205,0.5599999999994907
3337,3.333333333333333,2.5344444444444445,10.444444444444445,4.473,0.432014058854487,-1.043,0.4720956915852727,0.0233333333332363
3338,3.333333333333333,2.247777777777778,13.11111111111111,2.243,0.4384360159910155,-0.276,0.3976450139504722,0.2466666666664423
3339,3.333333333333333,2.5377777777777784,6.444444444444445,4.672,0.4325253722730985,-1.046,0.4471263194580151,0.1366666666666181
3340,5.333333333333333,3.131111111111111,11.11111111111111,5.558,0.3667852340978014,-1.803,0.4179263429924289,0.0500000000010913
3341,3.333333333333333,2.2511111111111117,11.11111111111111,2.231,0.4438873076737273,-0.263,0.3833996639998331,0.246666666666897
3343,6.5,2.4075,20.5,2.774,0.408248722573621,-0.588,0.333676269832197,0.93100000000004
3345,9.0,2.2825,29.5,1.984,0.4082510983911435,-0.411,0.3342075321872333,0.9499999999999318
3346,8.75,2.7225,25.25,0.703,0.1218770673619073,-1.377,0.1219497107651898,0.4366666666667242
3347,11.75,2.0075000000000003,34.25,0.0,0.0003303798854284,-0.171,0.0005275405214987,0.9400000000000546
3349,6.5,2.3125,25.0,1.203,0.4119326920898858,-1.743,0.3700014647470223,0.1133333333332302
3356,7.857142857142857,2.787142857142857,19.285714285714285,0.0,0.0,-0.625,0.0,0.5799999999999272
3357,7.857142857142857,2.87,24.428571428571427,0.0,0.0088986795421158,-0.332,0.005628019104206,0.650000000000091
3359,7.857142857142857,2.874285714285714,23.857142857142858,0.0,0.0,-0.602,0.0,0.1066666666667212
3360,7.857142857142857,2.957142857142857,29.0,0.0,0.0,-0.304,0.0,0.1099999999999757
3366,11.285714285714286,2.185714285714285,27.0,0.0,0.0396415899315156,-0.619,0.0290338545766713,0.6599999999998545
3367,11.285714285714286,2.185714285714285,27.0,0.0,0.0368422264619045,-0.618,0.0260286115915382,0.6566666666664484
3371,8.428571428571429,2.26,21.857142857142858,0.0,0.0181430233205915,-0.569,0.0141846178543042,0.8566666666665697
3372,14.142857142857142,2.242857142857143,32.142857142857146,0.0,0.0126367870790844,-0.478,0.0089364244787266,0.6433333333335819
3374,14.142857142857142,1.985714285714286,42.42857142857143,0.0,0.014662469094476,-0.249,0.0093162518033021,0.7266666666667637
3375,14.142857142857142,1.985714285714286,42.42857142857143,0.0,0.0082935920508927,-0.241,0.0052453281730176,0.7866666666665575
3376,14.142857142857142,2.234285714285714,37.285714285714285,0.0,0.0037655352071972,-0.402,0.0025485807562722,0.6633333333332606
3377,14.142857142857142,2.234285714285714,37.285714285714285,0.0,0.0048057239057523,-0.401,0.0034369868811389,0.7799999999998969
3378,14.142857142857142,1.977142857142857,47.57142857142857,0.0,0.0073164370885248,-0.207,0.0046273211114138,0.8566666666664181
3383,13.714285714285714,2.2114285714285717,31.714285714285715,0.0,0.0103705149536792,-0.546,0.0091493555347855,0.6766666666667334
3384,13.714285714285714,1.9542857142857144,42.0,0.0,0.0006246071637517,-0.279,0.0003950362560626,0.7899999999996604
3387,11.5,2.45,57.0,0.494,0.0386060398121225,-0.265,0.0222892074778743,0.6799999999996847
3388,7.857142857142857,2.782857142857143,16.714285714285715,0.0,0.0168893064186924,-0.677,0.0106817352767139,0.1133333333335334
3392,5.428571428571429,2.1957142857142857,16.571428571428573,0.663,0.0330465811798738,-0.8,0.0244379421542996,0.9499999999999696
3393,11.142857142857142,2.1785714285714284,26.857142857142858,0.739,0.0330374948192119,-0.585,0.0253709988726638,0.6233333333331453
3396,14.0,2.2357142857142853,32.0,0.538,0.0090616926893137,-0.445,0.0075839352236382,0.5900000000001455
3405,7.0,2.7625,15.0,2.508,0.404952540367213,-0.613,0.3061031317156066,0.75
3406,11.142857142857142,1.9328571428571428,34.285714285714285,0.0,0.010904201531125,-0.084,0.0068959408420685,0.6766666666665818
3407,4.0,2.4625,10.0,4.61,0.090678353832336,-1.013,0.1548396857404164,0.0833333333333333
3415,4.0,2.49,8.0,4.788,0.0771262829475177,-0.962,0.1077944246784775,0.060000000000097
3417,13.142857142857142,2.152857142857143,35.142857142857146,0.581,0.0095174169763977,-0.766,0.0060193430173939,0.9133333333334122
3424,11.0,1.881428571428572,37.0,0.0,0.024234408644732,-0.315,0.0220355861343625,0.9333333333335456
3427,14.428571428571429,2.255714285714286,46.71428571428572,0.17,0.0,-0.37,0.0,0.5799999999997757
3428,14.428571428571429,1.9985714285714289,57.0,0.11,0.0,-0.17,0.0,0.9899999999999332
3431,8.142857142857142,2.212857142857143,21.571428571428573,0.0,0.0416410361318845,-0.539,0.0267697795910154,0.9033333333333454
3433,9.0,2.41,35.5,0.792,0.0199312466447076,-0.365,0.018284602505527,0.6533333333336486
3434,13.857142857142858,1.9385714285714288,42.142857142857146,0.0,0.0023961539616443,-0.259,0.0015154608286463,0.8799999999999576
3435,11.5,2.4025,40.0,0.833,0.081068220230442,-0.363,0.0744668191385987,0.8366666666664363
3436,11.5,2.29,44.5,0.897,0.1648942428776498,-0.332,0.1221646623029334,0.7000000000001213
3437,11.5,2.6075,38.0,0.523,0.1645570053634712,-0.698,0.1395479636719913,0.7300000000001697
3441,13.857142857142858,2.187142857142857,37.0,0.0,0.0364429649893674,-0.442,0.0248408816521971,0.683333333333394
3444,8.714285714285714,2.281428571428571,27.285714285714285,0.383,0.0,-0.302,0.0,0.5599999999999454
3445,7.428571428571429,3.0,33.142857142857146,2.64,0.4060379975534982,-1.04,0.513462244923938,0.153333333333497
3448,10.25,3.015,34.75,0.874,0.3492439695264561,-0.536,0.5237654434295916,0.9799999999995634
3451,7.75,3.0650000000000004,30.25,0.921,0.3052639098839897,-0.587,0.595277278058725,0.8033333333326785
3453,5.714285714285714,2.207142857142857,16.857142857142858,0.187,0.0595850978949085,-0.806,0.0462095857015048,0.8866666666667697
3454,11.428571428571429,2.19,27.142857142857142,0.0,0.042637538772404,-0.615,0.0296419405027489,0.6366666666664665
3455,11.428571428571429,2.19,27.142857142857142,0.0,0.0439121431796593,-0.615,0.0310816006986147,0.7766666666663392
3456,11.428571428571429,1.932857142857143,37.42857142857143,0.0,0.06168749874605,-0.306,0.0392372880916797,0.683333333333394
3462,8.571428571428571,2.755714285714286,17.428571428571427,0.0,0.0465772248452818,-1.414,0.0396770491984952,0.0633333333331999
3464,8.571428571428571,2.2642857142857147,22.0,0.0,0.021833361324577,-0.534,0.0158602442376076,0.6733333333333272
3465,14.285714285714286,2.2471428571428573,32.285714285714285,0.0,0.0178581498716238,-0.475,0.0126136876124266,0.7366666666666788
3466,14.285714285714286,2.2471428571428573,32.285714285714285,0.0,0.0168021480706494,-0.475,0.0114076279940534,0.683333333333394
3467,14.285714285714286,1.99,42.57142857142857,0.0,0.0202465869476596,-0.269,0.0128050659198481,0.6566666666667516
3473,14.285714285714286,2.2385714285714284,37.42857142857143,0.0,0.0079733879057717,-0.41,0.0053203798546375,0.7933333333332181
3474,14.285714285714286,1.9814285714285715,47.71428571428572,0.0,0.0130348371268462,-0.234,0.0082439548500318,0.7699999999999818
3475,14.285714285714286,1.9814285714285715,47.71428571428572,0.0,0.0137329698541741,-0.234,0.0086854927555241,0.8599999999998241
3476,6.25,2.88,11.75,0.46,0.398615732096698,-1.069,0.3722435391674851,0.7700000000004366
3478,8.75,2.7975,20.75,0.784,0.1327133721142649,-1.534,0.1328656170172907,0.9399999999999789
3481,13.75,2.45,36.25,0.847,0.4234363067800926,-0.545,0.2684308772328674,0.8533333333333152
3483,15.428571428571429,2.1557142857142857,50.85714285714285,0.477,0.0,-0.094,0.0,0.7666666666668789
3489,12.25,2.09,34.75,0.0,0.0830377421206364,-0.123,0.0479418627662481,0.5833333333332575
3492,5.0,2.8200000000000003,10.5,0.436,0.408135588684618,-1.558,0.3485135221360553,0.0900000000000697
3493,6.0,2.8825000000000003,11.5,1.274,0.4123494282172117,-1.182,0.3669147374482077,0.0099999999999909
3503,8.571428571428571,2.2971428571428567,29.714285714285715,0.0,0.0644441375973829,-0.44,0.0433308539375501,0.849999999999909
3504,14.285714285714286,2.28,40.0,0.0,0.0593714182609061,-0.457,0.0387947645343293,0.9133333333335636
3505,14.285714285714286,2.0228571428571427,50.285714285714285,0.0,0.0562468989252821,-0.321,0.0355736623850336,0.9500000000001212
3506,7.428571428571429,2.877142857142857,15.142857142857142,2.053,0.3506258509677498,-0.877,0.4048678588821439,0.1466666666665332
3507,8.857142857142858,3.0557142857142856,32.0,0.843,0.3457263078097484,-0.257,0.3992103537597873,0.1499999999999393
3509,15.428571428571429,2.1028571428571428,46.285714285714285,0.365,0.0,-0.067,0.0,0.723333333333206
3513,7.0,2.7339999999999995,15.0,0.473,0.3546915383639897,-1.532,0.299503176849896,0.980000000000094
3521,10.714285714285714,1.892857142857143,36.71428571428572,0.178,0.0296777619110144,-0.374,0.0254872326991554,0.8733333333331453
3523,13.571428571428571,2.207142857142857,31.571428571428573,0.0,0.0120226642357232,-0.612,0.0123953735494487,0.9866666666666788
3524,13.571428571428571,1.9500000000000004,41.85714285714285,0.0,0.0047811925597194,-0.322,0.0034870058037363,0.8200000000001637
3526,13.571428571428571,2.1985714285714284,36.71428571428572,0.0,0.0032121346031788,-0.568,0.0036460424164394,0.8933333333335819
3527,13.571428571428571,1.9414285714285715,47.0,0.152,0.0028051344023399,-0.314,0.0017741227708578,0.683333333333394
3529,7.428571428571429,3.0285714285714285,37.71428571428572,2.962,0.4209205845022611,-1.096,0.5041392443708613,0.3966666666666849
3550,7.714285714285714,2.845714285714286,33.42857142857143,2.278,0.2392785857568284,-1.311,0.350966186561681,0.1233333333332969
3552,11.142857142857142,2.185714285714285,33.142857142857146,0.446,0.0023393818762581,-0.825,0.0027012855119899,0.7733333333335395
3553,11.142857142857142,1.9285714285714288,43.42857142857143,0.521,0.0027591058549856,-0.518,0.0032112156232473,0.7800000000003516
3555,11.142857142857142,2.157142857142857,42.285714285714285,0.38,0.0091132557636805,-0.745,0.010522304013976,0.6399999999997211
3566,7.714285714285714,2.874285714285714,38.0,2.506,0.2783359680162399,-1.429,0.4313207967361085,0.5566666666663878
3571,4.0,2.2088235294117644,12.588235294117649,2.059,0.3874705742226612,-0.395,0.3163383610253454,0.2433333333331878
3573,4.0,2.221764705882353,11.647058823529411,2.297,0.3918518171437409,-0.366,0.3027844663678056,0.2433333333334909
3574,11.2,2.772,42.8,2.395,0.2675339834146706,-0.849,0.2574026308414766,0.6200000000001941
3575,7.636363636363637,3.2372727272727277,12.545454545454543,4.144,0.4611770491067869,-1.904,0.3910521258470573,0.0500000000001819
3577,9.2,2.914,31.2,2.816,0.1678346016074616,-1.495,0.1565289566747212,0.8500000000000606
3578,5.818181818181818,2.9263636363636363,12.181818181818182,3.923,0.4607623725780101,-1.465,0.3916776811078669,0.8099999999994907
3581,11.454545454545457,2.772727272727273,28.181818181818183,0.322,0.0264567717049473,-0.423,0.0293960745983113,0.9566666666669336
3582,10.090909090909092,2.7572727272727278,22.272727272727277,0.652,0.42150958180185,-1.294,0.3156604867695236,0.6533333333336486
3584,3.5789473684210527,2.607894736842105,5.578947368421052,1.326,0.4514037090157327,-0.557,0.4892906859924213,0.1933333333327027
3587,11.2,2.712,46.4,1.68,0.313625101095485,-0.787,0.2779698631039347,0.7000000000001213
3589,10.2,2.344,28.6,0.37,0.0308149244215969,-0.419,0.0154074622107984,0.8733333333334485
3594,9.2,2.92,24.8,2.459,0.1576661217633375,-1.517,0.1569158183782631,0.7899999999999636
3598,10.875,2.135,27.875,0.0,1.897748718665913e-05,-0.291,1.897748718665913e-05,0.9400000000000546
3603,12.125,2.16,30.125,0.0,1.2552427901203715e-05,-0.208,4.744371796664782e-06,0.8466666666668061
3606,9.625,2.21,25.625,0.0,1.897748718665913e-05,-0.275,1.897748718665913e-05,0.5533333333329816
3607,9.0,2.098,29.0,0.0,0.0551590029858755,-0.561,0.0450371373453496,0.6466666666665333
3608,9.4,2.1100000000000003,29.4,0.0,0.0465621925703354,-0.601,0.0380178710341773,0.6000000000003638
3609,9.0,2.008,32.6,0.0,0.1818870512439052,-0.517,0.1485101554556747,0.8566666666662665
3610,9.4,2.02,33.0,0.0,0.1741911779681021,-0.559,0.1422262290307191,0.8200000000000122
3611,11.0,2.002,36.2,0.0,0.1465332380146659,-0.449,0.1196438878312434,0.6266666666670062
3612,11.4,2.014,36.6,0.0,0.1395018602731908,-0.503,0.1139027919461176,0.6299999999998059
3614,9.0,2.0780000000000003,35.4,0.0,0.0547761716195312,-0.58,0.0447245568436576,0.6499999999996362
3616,9.0,2.8575,28.75,0.223,0.0602765505669151,-0.368,0.0601767757381144,0.5866666666665878
3617,9.4,2.09,35.8,0.0,0.044393562924328,-0.606,0.0362471923429137,0.579999999999624
3618,9.0,1.988,39.0,0.0,0.1824207899696461,-0.536,0.1489459513003508,0.8666666666661816
3619,12.125,2.3375,43.625,0.0,0.0001474657968044,-0.35,0.000156495909557,0.9633333333332909
3620,11.0,1.982,42.6,0.0,0.147038900911386,-0.465,0.1200567598575174,0.6299999999998059
3621,11.4,1.994,43.0,0.0,0.1372553253057044,-0.507,0.1120808489266463,0.5933333333329452
3627,11.2,2.25,40.4,0.76,0.0917737727056067,-1.525,0.0679215673037769,0.9766666666664604
3634,11.2,2.442,29.6,1.356,0.1254365486369744,-1.698,0.1000950949798265,0.940000000000206
3638,14.125,2.70875,36.625,0.482,0.0386904588773178,-0.523,0.0324505194676515,0.7000000000002728
3641,12.125,2.37,47.625,0.0,0.0,-0.215,0.0,0.8133333333331999
