,average_valence_number,std_dev wt CN_1,average_electronegativity,average_atomic_number,thickness,mean q2 CN_12,uc_area,Barrier_energy
3127,8.555555555555555,0.2512039981820131,3.030555555555556,19.88888888888889,6.915,0.0,38.459,0.2899999999999636
3129,8.555555555555555,0.1807377901093833,3.0394444444444444,19.0,6.939,0.0,33.342,0.2899999999999636
3130,8.555555555555555,0.3015096641290786,3.036666666666667,19.444444444444443,6.842,0.0,35.107,0.2899999999999636
3131,8.555555555555555,0.1204920215454923,3.037777777777778,20.0,7.195,0.0,32.409,0.2800000000006548
3135,8.555555555555555,0.2573270958735881,3.035,20.444444444444443,6.994,0.0,36.324,0.2899999999999636
3138,8.555555555555555,0.2575423719633721,3.052222222222222,21.77777777777778,7.015,0.0,35.404,0.2899999999999636
3140,8.555555555555555,0.266736980445828,3.0494444444444446,22.22222222222222,7.048,0.0,37.135,0.2899999999999636
3141,3.2,0.4115490739942307,2.5420000000000003,6.0,4.801,0.0001126496646525,41.072,0.0266666666663392
3142,3.2,0.4655133722020017,2.198,9.2,6.612,0.0,63.73,0.0500000000001819
3143,3.2,0.3947885807913168,2.5580000000000003,4.4,4.743,0.0,29.646,0.0500000000001819
3144,3.2,0.4185079212591861,2.553,5.2,5.114,7.503749340285188e-05,34.251,0.0233333333335394
3145,3.2,0.4606736370418847,2.209,8.4,6.546,0.0,55.095,0.0499999999997271
3150,7.285714285714286,0.3077589583691495,3.077142857142857,16.428571428571427,6.464,0.0,38.018,0.2700000000004365
3158,5.857142857142857,0.2901540227616946,3.0785714285714283,13.857142857142858,6.227,0.0,37.234,0.2700000000004365
3159,5.857142857142857,0.3368691561789466,2.998571428571428,15.0,6.354,0.0,43.639,0.3000000000001819
3168,4.133333333333334,0.418471031202308,2.560666666666666,7.733333333333333,4.333,0.0,34.042,0.0699999999997089
3173,5.714285714285714,0.2898731247972552,3.0028571428571427,11.142857142857142,2.164,0.0,38.963,0.446666666666412
3181,5.857142857142857,0.3447789703573042,3.0271428571428567,19.571428571428573,6.394,0.0,44.549,0.3000000000001819
3182,5.176470588235294,0.3220186706415208,2.6100000000000003,10.941176470588236,5.388,0.0,34.053,0.1466666666662301
3183,5.176470588235294,0.3906234322142051,2.205294117647058,14.705882352941176,7.13,0.0,51.784,0.1000000000006669
3184,8.0,0.0825659455515989,3.54375,22.5,2.64,0.0,28.692,0.2400000000006912
3187,4.0,0.3381759697378388,2.6323529411764706,6.941176470588236,4.973,0.0,27.314,0.0600000000004001
3189,5.176470588235294,0.3292472168030784,2.628823529411765,9.058823529411764,5.179,0.0,28.48,0.0466666666670789
3190,5.176470588235294,0.327562526141997,2.5758823529411767,11.176470588235292,5.353,0.0,31.42,0.0533333333335879
3192,8.375,0.3918215066376328,3.5475,22.875,2.948,0.0,27.634,0.2399999999997817
3194,4.0,0.3328509160173639,2.6264705882352946,7.882352941176471,5.289,0.0,29.82,0.0366666666662543
3195,5.176470588235294,0.3298682646161816,2.6229411764705883,10.0,5.359,0.0,31.132,0.0399999999996604
3198,5.176470588235294,0.3216168751476172,2.57,12.117647058823527,5.441,0.0,32.346,0.0433333333336728
3207,2.25,0.255517745516375,2.045,9.0,1.968,0.0007604492734244,16.77,0.0499999999999545
3241,7.75,0.0140197292168059,3.49875,16.0,2.557,0.0,23.851,0.2299999999995634
3244,7.0,0.0164651889080396,3.39,15.25,2.198,0.0,25.881,0.133333333333212
3245,7.0,0.4162527393881126,3.39,15.25,2.926,0.0,27.702,0.25
3252,7.0,0.0775499126553631,3.42625,17.5,2.234,0.0,28.342,0.1899999999995998
3257,6.0,0.2971268165758628,3.2875,14.25,8.167,0.0,28.428,0.2399999999997817
3262,11.666666666666666,0.0337179362522255,2.1,29.666666666666668,4.778,0.0,13.824,0.7333333333334243
3263,6.0,0.2972392626047528,3.275,18.25,8.095,2.3702032221352293e-05,28.361,0.2399999999997817
3271,6.0,0.4754050079028845,2.6925000000000003,18.25,9.052,0.0,42.177,0.5966666666669577
3272,6.0,0.4049579705446451,3.3075,12.25,7.32,0.0,23.483,0.0866666666667394
3273,13.5,0.4211866574130182,2.3175000000000003,45.25,11.021,0.0,57.283,0.4699999999996483
3274,6.0,0.4159514809467083,2.68,22.25,8.796,0.0,39.128,0.636666666666315
3275,6.0,0.4079160012518729,3.295,16.25,7.328,0.0,23.792,0.0900000000001455
3276,13.5,0.4224603732374447,2.305,49.25,10.997,0.0,57.71,0.3966666666668364
3277,13.5,0.4263311816399926,2.53625,32.75,10.065,0.0,51.885,0.2933333333333697
3278,6.0,0.429577584456264,2.68625,19.25,9.463,0.0,46.758,0.3299999999996241
3279,6.0,0.4031360345421386,3.30125,13.25,7.707,0.0,26.612,0.0833333333333333
3281,13.5,0.4144159221465712,2.52375,36.75,10.031,0.0,52.462,0.2899999999999636
3282,6.0,0.4024278589350152,3.28875,17.25,7.733,0.0,26.897,0.0900000000001455
3283,13.5,0.4334646036282859,2.29875,50.25,10.919,0.0,59.941,0.3633333333333818
3286,10.0,0.0182827540052613,2.0816666666666666,26.666666666666668,4.781,0.0,13.296,0.8366666666665878
3291,11.0,0.0558352996839309,1.9116666666666664,35.0,4.565,0.0011223878506333,14.699,0.9266666666665818
3296,13.333333333333334,0.0,2.368333333333333,56.333333333333336,3.504,0.0,48.839,0.9699999999999516
3300,13.5,1.897748718665913e-05,2.305,40.5,3.918,0.0,47.91,0.7033333333332242
3301,13.5,1.897748718665913e-05,2.08,49.5,3.393,0.0,55.242,0.5233333333335395
3303,8.5,0.0,2.3466666666666667,42.16666666666666,4.169,0.0,44.559,0.8899999999994179
3304,13.5,0.0,2.3316666666666666,51.16666666666666,3.802,0.0,48.863,0.2033333333332242
3308,9.0,0.4144014272654002,2.5725,23.0,3.665,0.0,12.497,0.4290000000000873
3314,9.0,0.4082490423709475,2.3575,25.0,4.152,0.0,14.91,0.3759999999999763
3317,9.5,1.6434986003640483e-05,2.94,26.0,3.353,0.0,13.467,0.7933333333335213
3328,8.5,0.0,2.2666666666666666,30.83333333333333,4.545,0.0,38.589,0.2399999999997817
3331,8.5,1.7892146506089982e-05,2.3633333333333333,36.833333333333336,4.578,0.0,43.2,0.5066666666668121
3332,13.5,0.0,2.348333333333333,45.833333333333336,4.245,0.0,47.823,0.5433333333336728
3333,13.5,0.0,2.123333333333333,54.833333333333336,3.774,0.0,55.305,0.626666666666703
3334,8.5,0.0,2.39,47.5,4.479,0.0,44.392,0.4099999999995513
3335,13.5,0.0,2.375,56.5,4.157,0.0,48.788,0.1733333333331757
3336,13.5,0.0,2.15,65.5,3.747,0.0,55.524,0.4433333333339154
3337,3.333333333333333,0.432014058854487,2.5344444444444445,10.444444444444445,9.556,0.0001275616591794,26.732,0.1099999999996725
3338,3.333333333333333,0.4384360159910155,2.247777777777778,13.11111111111111,10.453,0.0,37.318,0.1033333333333151
3339,3.333333333333333,0.4325253722730985,2.5377777777777784,6.444444444444445,9.321,0.0,22.238,0.0933333333332484
3340,5.333333333333333,0.3667852340978014,3.131111111111111,11.11111111111111,9.583,0.0,27.268,0.2199999999993451
3341,3.333333333333333,0.4438873076737273,2.2511111111111117,11.11111111111111,10.613,0.0,33.987,0.1033333333333151
3342,6.5,0.4140605039599431,2.6225,18.5,3.529,0.0,11.971,0.4169999999999163
3343,6.5,0.408248722573621,2.4075,20.5,4.0,0.0,14.463,0.3719999999999572
3344,6.5,0.4145757069267646,2.8275,16.5,3.076,0.0,10.885,0.3899999999998726
3345,9.0,0.4082510983911435,2.2825,29.5,4.329,0.0,15.76,0.3819999999999481
3348,12.5,0.2374861538241328,2.3675,41.0,2.763,0.0,17.682,0.5800000000000788
3349,6.5,0.4119326920898858,2.3125,25.0,4.095,0.0,15.739,0.0533333333332848
3356,7.857142857142857,0.0,2.787142857142857,19.285714285714285,8.141,0.0,7.292,0.1799999999998363
3357,7.857142857142857,0.0088986795421158,2.87,24.428571428571427,8.268,0.0,8.572,0.2000000000002728
3358,7.571428571428571,0.0,2.3742857142857146,28.142857142857142,9.472,0.0,9.49,0.7100000000000364
3359,7.857142857142857,0.0,2.874285714285714,23.857142857142858,8.15,0.0,7.325,0.1799999999998363
3360,7.857142857142857,0.0,2.957142857142857,29.0,8.225,0.0,8.61,0.2100000000000363
3382,8.0,0.0135656413212733,2.2285714285714286,21.428571428571427,9.102,0.0,12.014,0.2799999999997453
3387,11.5,0.0386060398121225,2.45,57.0,4.044,0.0,33.975,0.7833333333328483
3388,7.857142857142857,0.0168893064186924,2.782857142857143,16.714285714285715,7.63,0.0,7.244,0.180000000000291
3403,14.0,0.0227421484141656,2.3525,44.5,4.347,0.0,30.091,0.6733333333328725
3405,7.0,0.404952540367213,2.7625,15.0,7.525,0.0,18.665,0.2600000000002183
3407,4.0,0.090678353832336,2.4625,10.0,4.424,0.0,23.927,0.2033333333332242
3408,4.0,0.1890377958686785,2.2475,12.0,5.055,0.0,28.211,0.569999999999709
3409,4.571428571428571,0.0341544407936716,2.1214285714285714,14.571428571428571,9.049,0.0,11.968,0.6033333333332394
3412,7.428571428571429,0.0153623526864191,2.1785714285714284,19.714285714285715,9.177,0.0,12.206,0.7000000000000455
3415,4.0,0.0771262829475177,2.49,8.0,4.091,7.894283714824609e-05,19.03,0.2699999999999818
3416,7.428571428571429,0.0096139246005928,2.1700000000000004,24.857142857142858,9.649,0.0,13.439,0.6299999999998818
3419,4.0,0.1334161090606531,2.2750000000000004,10.0,4.744,0.0,23.163,0.3633333333335334
3435,11.5,0.081068220230442,2.4025,40.0,3.963,0.0,29.299,0.8333333333330302
3436,11.5,0.1648942428776498,2.29,44.5,3.97,0.0,31.66,0.953333333332921
3437,11.5,0.1645570053634712,2.6075,38.0,3.903,0.0,26.456,0.9933333333334908
3442,14.0,0.013919045371594,2.2775,49.0,4.965,0.0,31.23,0.9833333333329696
3445,7.428571428571429,0.4060379975534982,3.0,33.142857142857146,2.358,0.0,46.522,0.2799999999997453
3447,7.428571428571429,0.0,2.325714285714286,23.428571428571427,2.61,0.0,29.602,0.6533333333334971
3448,10.25,0.3492439695264561,3.015,34.75,4.598,0.0,57.571,0.3400000000007518
3451,7.75,0.3052639098839897,3.0650000000000004,30.25,4.608,0.0,56.426,0.2666666666676368
3462,8.571428571428571,0.0465772248452818,2.755714285714286,17.428571428571427,7.163,0.0,8.573,0.2599999999997635
3476,6.25,0.398615732096698,2.88,11.75,3.983,0.0,31.743,0.2399999999997817
3489,12.25,0.0830377421206364,2.09,34.75,3.661,0.0,12.213,0.5766666666668243
3492,5.0,0.408135588684618,2.8200000000000003,10.5,2.981,0.0,10.0,0.0233333333333121
3493,6.0,0.4123494282172117,2.8825000000000003,11.5,2.955,0.0,8.545,0.0199999999999818
3506,7.428571428571429,0.3506258509677498,2.877142857142857,15.142857142857142,1.798,0.0,25.07,0.2799999999997453
3507,8.857142857142858,0.3457263078097484,3.0557142857142856,32.0,2.074,0.0,30.172,0.3000000000001819
3522,7.857142857142857,0.0150520850619814,2.224285714285714,21.285714285714285,9.012,0.0,12.088,0.8966666666665333
3525,7.857142857142857,0.0043991786666505,2.2157142857142857,26.428571428571427,9.53,0.0,13.161,0.8133333333331999
3548,7.714285714285714,0.2115788215029674,2.757142857142857,24.285714285714285,4.883,0.0,39.817,0.5199999999998303
3550,7.714285714285714,0.2392785857568284,2.845714285714286,33.42857142857143,4.556,0.0,40.02,0.3699999999998908
3551,5.428571428571429,0.0005931628264833,2.202857142857143,22.857142857142858,3.159,0.0,44.227,0.3500000000000606
3554,5.428571428571429,0.0065916959505546,2.1742857142857144,32.0,3.175,0.0,44.248,0.4766666666664605
3566,7.714285714285714,0.2783359680162399,2.874285714285714,38.0,4.464,0.0,37.943,0.3266666666665211
3571,4.0,0.3874705742226612,2.2088235294117644,12.588235294117649,7.042,0.0,50.752,0.1299999999999575
3573,4.0,0.3918518171437409,2.221764705882353,11.647058823529411,6.982,0.0,46.24,0.1166666666663331
3575,7.636363636363637,0.4611770491067869,3.2372727272727277,12.545454545454543,6.116,0.0,25.367,0.1099999999996725
3577,9.2,0.1678346016074616,2.914,31.2,4.729,0.0,32.429,0.3166666666669092
3578,5.818181818181818,0.4607623725780101,2.9263636363636363,12.181818181818182,5.997,0.0,32.37,0.25
3584,3.5789473684210527,0.4514037090157327,2.607894736842105,5.578947368421052,2.712,0.0,40.737,0.2799999999997453
3586,9.2,0.1369865058683718,2.976,37.6,4.877,0.0,33.175,0.2600000000002183
3594,9.2,0.1576661217633375,2.92,24.8,4.708,0.0,30.782,0.2299999999995634
3596,8.2,0.002005177595129,2.384,25.0,4.051,0.0,40.246,0.7999999999998787
3603,12.125,1.2552427901203715e-05,2.16,30.125,6.796,0.0068590532463382,13.38,0.8900000000003274
3613,12.125,0.0,2.085,34.625,6.822,0.0157107360645259,14.335,0.8566666666665697
3630,12.125,6.063333461631578e-05,2.08125,36.875,6.994,0.0087888369334898,14.817,0.8366666666665878
3633,7.2,0.1612919758151599,2.454,22.4,10.517,0.0,33.443,0.9666666666668484
3657,6.0,0.0196617620832513,2.24125,23.5,4.045,0.0,50.567,0.1633333333335637
3662,12.25,0.0042886559119008,2.1975,42.75,4.419,0.0,53.826,0.816666666666606
3667,5.125,0.414285168150857,2.68,11.125,4.664,0.0,41.327,0.2899999999999636
3671,6.25,0.0003041060211104,2.2262500000000003,31.75,4.126,0.0,52.067,0.5399999999999636
3689,6.142857142857143,0.430041731492519,2.4857142857142853,12.142857142857142,4.189,0.0,32.87,0.4466666666661088
3694,14.0,1.885997839622269e-05,2.368888888888889,34.0,2.531,0.0,33.816,0.8000000000001819
3703,7.888888888888889,0.3530971373188971,3.428888888888889,31.88888888888889,3.357,0.0,32.005,0.2399999999997817
3705,7.888888888888889,0.2180378370548807,3.286666666666666,20.77777777777778,2.795,0.0,28.728,0.2399999999997817
3711,7.555555555555555,0.3109971589485361,2.876666666666667,18.88888888888889,6.475,0.0,56.689,0.5666666666663028
3712,5.333333333333333,0.3236797581244418,2.878888888888889,14.88888888888889,5.923,0.0,53.142,0.5666666666663028
3720,5.333333333333333,0.3034479292393303,2.891111111111111,10.88888888888889,5.953,0.0,44.613,0.5566666666660846
3730,5.777777777777778,0.0103892970065408,2.26,22.444444444444443,2.985,6.0667531521182015e-05,58.886,0.0733333333337213
3731,5.777777777777778,0.0151801404715984,2.2377777777777776,29.55555555555556,2.979,6.185678783782411e-05,59.44,0.1233333333339032
3732,9.0,0.2531592031611565,3.0955555555555554,20.33333333333333,5.507,0.0,42.267,0.2899999999990541
3740,8.0,0.141112997745895,3.017777777777778,17.333333333333332,8.003,0.0,29.507,0.4199999999997696
3743,8.0,0.1567268968377456,2.988888888888889,21.33333333333333,8.127,0.0,29.663,0.3566666666665696
3745,8.88888888888889,0.1350690875290434,3.0966666666666667,20.22222222222222,5.957,0.0,40.934,0.2900000000008731
3746,6.222222222222222,0.3974603801506156,3.1811111111111114,10.0,4.388,0.0,43.819,0.2800000000006548
3747,8.88888888888889,0.1468113332884261,3.128888888888889,22.22222222222222,5.962,0.0,43.784,0.2900000000008731
3748,6.222222222222222,0.3883111943140818,3.2133333333333334,12.0,4.52,0.0,47.153,0.2700000000004365
3749,6.222222222222222,0.3875161175447227,3.2222222222222223,15.555555555555555,4.635,0.0,46.106,0.2799999999988358
3751,8.0,0.2534796197798888,3.035555555555556,18.444444444444443,3.304,0.0,58.59,0.8600000000005821
3754,5.333333333333333,0.3135605726373435,2.8855555555555554,12.88888888888889,5.993,0.0,48.934,0.5733333333331151
3758,8.222222222222221,0.1764385016044239,3.091111111111111,28.666666666666668,2.828,0.0,55.362,0.1599999999998544
3759,8.222222222222221,0.0747580851362836,2.948888888888889,17.555555555555557,2.805,0.0,49.238,0.2700000000004365
3760,8.0,0.082069213210867,3.04,20.88888888888889,8.101,0.0,28.713,0.3533333333334667
3761,8.0,0.0938306737638648,3.011111111111111,24.88888888888889,8.233,0.0,28.576,0.2933333333330665
3764,3.8666666666666663,0.3976759423470747,2.4993333333333334,8.266666666666667,3.629,0.0003727363843108,36.366,0.0533333333331332
3765,3.8666666666666663,0.4130398858753087,2.155333333333333,11.466666666666669,4.656,0.0,53.435,0.0933333333330968
3766,3.8666666666666663,0.3866300001663424,2.5206666666666666,6.133333333333334,3.547,0.000113538470204,24.819,0.0299999999997453
3767,3.8666666666666663,0.3865390127191357,2.514,7.2,3.601,0.000113947466126,29.396,0.0333333333331514
3768,3.8666666666666663,0.4040340475231175,2.1700000000000004,10.4,4.68,0.0,45.657,0.0733333333335698
3774,3.8666666666666663,0.3746140915513705,2.5206666666666666,11.6,3.935,0.0001826100917551,38.864,0.0433333333333697
3775,3.8666666666666663,0.3821175848622287,2.1766666666666667,14.8,4.889,0.0,55.836,0.0933333333334
3776,3.8666666666666663,0.3731040425119205,2.535333333333333,10.533333333333331,3.863,0.000122490940929,32.031,0.033333333333303
3777,3.8666666666666663,0.4053541587773643,2.1913333333333336,13.733333333333333,4.978,0.0,48.864,0.0700000000001637
3778,3.6,0.3817394491648251,2.512,9.2,3.768,0.0007835498592586,35.919,0.073333333333115
3779,3.6,0.4007345502055971,2.168,12.4,4.653,0.0,51.769,0.0933333333335516
3780,3.6,0.383667364532781,2.533333333333333,7.066666666666666,3.636,0.0003524110792341,25.059,0.0633333333338062
3781,3.6,0.3750124386305862,2.526666666666667,8.133333333333333,3.708,0.0004278065018486,29.358,0.0599999999994906
3782,3.6,0.3944665263615194,2.182666666666667,11.333333333333334,4.695,0.0,45.178,0.0699999999997089
3783,3.6,0.3808791214418524,2.5173333333333336,11.333333333333334,3.816,0.0006784163881362,35.95,0.073333333333115
3784,3.6,0.3959708093991015,2.1733333333333333,14.533333333333331,4.684,0.0,52.372,0.1133333333335334
3785,3.6,0.3865435026747549,2.538666666666667,9.2,3.671,0.0002887469874626,25.44,0.0100000000002182
3787,3.6,0.3752025119335712,2.5320000000000005,10.266666666666667,3.741,0.0003418786701301,29.549,0.0600000000004001
3788,3.6,0.3923175067230737,2.188,13.466666666666669,4.698,0.0,45.313,0.0700000000001637
3790,3.8666666666666663,0.3882995026489319,2.4960000000000004,9.466666666666669,3.849,0.0001893533745786,37.969,0.0466666666666242
3791,3.8666666666666663,0.402077214893516,2.152,12.666666666666666,4.799,0.0,54.914,0.0933333333330968
3793,3.8666666666666663,0.3826416126872103,2.510666666666667,8.4,3.795,0.0001053976638603,31.107,0.0300000000000485
3794,3.8666666666666663,0.4001501269284868,2.1666666666666665,11.6,4.851,0.0,47.581,0.0633333333331999
3795,3.2,0.400509635639933,2.454,8.8,4.009,0.0001087185624503,38.442,0.0466666666667758
3796,3.2,0.4357045552797322,2.11,12.0,4.793,0.0,55.279,0.0700000000001637
3797,9.333333333333334,0.05039572345667,2.688333333333333,26.33333333333333,2.782,0.0,22.777,0.513333333333018
3798,3.2,0.3957494616062761,2.4686666666666666,7.733333333333333,3.949,6.365901624815181e-05,31.652,0.0433333333335212
3810,4.0,0.3751807591560654,2.643333333333333,14.333333333333334,7.225,0.0002947639503477,26.972,0.0466666666667758
3814,4.0,0.3557702349295581,2.648333333333333,8.333333333333334,6.947,0.0,21.859,0.0199999999999818
3815,4.0,0.3406125246481088,2.6666666666666665,7.0,7.195,0.0,18.074,0.0700000000001637
3817,4.0,0.3651441108722397,2.648333333333333,11.333333333333334,7.072,0.0001949629096057,24.044,0.0366666666667091
3818,5.818181818181818,0.3287467465508765,3.3845454545454547,8.545454545454545,2.599,0.0,23.23,0.0766666666665211
3819,1.4545454545454546,0.2861286162165183,2.0900000000000003,2.727272727272727,3.132,0.0014670316008524,15.745,0.1333333333334394
3820,6.2727272727272725,0.3654415830926671,2.988181818181818,21.727272727272727,7.023,0.0,28.322,0.2700000000004365
3821,6.545454545454546,0.3801802103625332,3.25,11.454545454545457,6.403,0.0,20.174,0.2799999999997453
3822,6.545454545454546,0.3659257692865408,3.0209090909090905,22.0,6.904,0.0,26.324,0.2600000000002183
3825,6.545454545454546,0.342184648648244,3.047272727272727,23.63636363636364,7.107,0.0,27.213,0.269999999999527
3826,6.545454545454546,0.2393898911000072,2.939090909090909,17.818181818181817,3.786,0.0,24.652,0.6866666666668001
3832,6.727272727272728,0.3665900039693028,2.997272727272727,22.181818181818183,6.968,0.0,27.186,0.269999999999527
3833,5.818181818181818,0.3825781704255443,3.0154545454545456,17.09090909090909,6.933,0.0,30.326,0.269999999999527
3834,7.333333333333333,0.3393469583005652,3.083333333333333,13.333333333333334,5.178,0.0,29.757,0.25
3835,5.818181818181818,0.3762287506588896,3.0518181818181818,22.90909090909091,6.972,0.0,30.667,0.269999999999527
3836,7.333333333333333,0.3394755883398663,2.6533333333333333,17.333333333333332,6.003,0.0,41.566,0.2600000000002183
3838,7.333333333333333,0.297354642003997,2.7066666666666666,25.666666666666668,5.803,0.0,42.776,0.2599999999993088
3839,7.333333333333333,0.3405982125695967,3.075,16.333333333333332,5.06,0.0,29.551,0.3000000000001819
3840,7.333333333333333,0.3173225801498048,2.645,20.33333333333333,5.898,0.0,42.752,0.2600000000002183
3841,6.333333333333333,0.3455512593835333,2.786666666666666,12.0,5.039,0.0,30.94,0.2000000000007276
3842,6.333333333333333,0.3511064029999126,2.356666666666667,16.0,5.654,0.0,43.039,0.2200000000002546
3845,6.333333333333333,0.3446878029431748,2.7783333333333338,15.0,5.019,0.0,31.323,0.1899999999995998
3847,6.0,0.4524740696289629,2.3422222222222224,13.555555555555555,8.44,0.0,44.773,0.0900000000001455
3848,13.5,0.0,2.6225,29.5,2.907,0.0,36.123,0.556666666666691
3849,6.0,0.4048434359257029,2.377777777777778,19.11111111111111,8.789,0.0,44.393,0.0799999999999272
3851,6.0,0.0,3.3875,10.0,2.005,0.0,20.882,0.073333333333115
3852,6.0,0.4335665526607853,2.336666666666667,15.555555555555555,8.538,0.0,45.86,0.0900000000001455
3853,13.5,0.0,2.3975,43.0,3.203,0.0,43.35,0.966666666666697
3855,15.5,0.3899377826846602,2.8549999999999995,46.0,2.776,0.0,54.215,0.8700000000000424
3858,8.0,0.0,3.62,26.5,2.28,0.0,27.932,0.1900000000005093
3859,3.555555555555556,0.4134032077818054,2.5377777777777784,11.555555555555555,9.037,0.0,31.932,0.1199999999998908
3864,4.888888888888889,0.4279212205486833,2.6300000000000003,8.88888888888889,6.935,0.0,30.777,0.1233333333339032
3865,9.0,0.1856302122706004,3.49,27.5,1.901,0.0,33.897,0.4199999999991632
3866,4.888888888888889,0.4351075393072203,2.3433333333333333,11.555555555555555,8.206,0.0,42.409,0.0799999999999272
3868,6.0,0.4599888348433723,2.327777777777778,15.555555555555555,8.791,0.0,48.644,0.0900000000001455
3869,5.555555555555555,0.3656124901066599,3.1344444444444446,10.22222222222222,9.398,0.0,27.33,0.2299999999995634
3870,15.0,0.0,2.6899999999999995,33.0,2.718,0.0,33.342,0.7999999999998787
3871,4.666666666666667,0.4652765796193678,2.2511111111111117,12.22222222222222,8.887,0.0,40.7,0.1333333333333636
3873,7.5,0.0,3.455,13.5,2.03,0.0,20.593,0.1899999999995998
3874,15.0,0.0,2.465,46.5,2.945,0.0,39.396,0.7633333333331697
3876,4.888888888888889,0.3969509826244785,2.378888888888889,17.11111111111111,8.497,0.0,43.037,0.0799999999999272
3877,4.888888888888889,0.4170643624089694,2.6244444444444444,10.88888888888889,7.003,0.0,31.587,0.1300000000001091
3878,4.888888888888889,0.4174012049744897,2.337777777777778,13.555555555555555,8.337,0.0,43.769,0.0799999999999272
3881,6.0,0.4128893244038901,2.3633333333333337,21.11111111111111,9.036,0.0,47.326,0.0900000000001455
3883,6.75,0.0,3.4,12.75,2.079,0.0,22.911,0.2100000000000363
3885,4.666666666666667,0.4636853891096405,2.2511111111111117,14.22222222222222,8.95,0.0,43.719,0.1333333333335152
3886,15.5,0.0,2.695,33.5,2.895,0.0,36.374,0.6466666666665333
3888,8.0,0.0,3.46,14.0,2.117,0.0,22.293,0.180000000000291
3889,6.0,0.4435266807622661,2.3222222222222224,17.555555555555557,8.789,0.0,49.33,0.0900000000001455
3891,14.75,1.8374872956698865e-05,2.4525,46.25,2.993,0.0,40.36,0.5000000000001515
3892,16.0,0.0,2.6725,34.0,2.969,0.0,37.259,0.7833333333331515
3893,8.5,0.0,2.8225,20.5,2.751,0.0,32.875,0.7466666666665939
3894,8.5,0.0,3.4375,14.5,2.127,0.0,23.206,0.0833333333333333
3902,16.0,0.0,2.665,38.5,3.143,0.0,41.597,0.9833333333331212
3904,3.9,0.4593678042371807,2.458,9.3,5.709,0.0,40.742,0.2799999999997453
3906,8.5,0.0,3.43,19.0,2.245,0.0,28.404,0.0899999999998423
3910,7.5,0.0,3.535,26.0,2.036,0.0,25.363,0.1700000000000727
3911,15.0,0.0,2.545,59.0,3.007,0.0,41.799,0.8399999999998423
3912,7.3,0.4347416299619238,3.147,12.5,6.475,0.0,37.201,0.2999999999992724
3913,6.3,0.4402514995734513,3.1670000000000003,10.7,6.356,0.0,36.329,0.2999999999992724
3914,3.9,0.4517759409241514,2.455,7.5,5.959,0.0,34.731,0.1033333333328603
3916,7.3,0.4299196290477154,3.117,14.3,6.528,0.0,38.894,0.2000000000007276
3917,4.9,0.4446174030251869,2.405,11.1,5.791,0.0,38.332,0.116666666667091
3923,6.75,0.0,3.525,17.25,2.659,0.0,18.382,0.1700000000000727
3924,6.75,0.0,3.525,17.25,2.726,0.0,18.645,0.1799999999993815
3925,2.25,0.1170868682171999,2.1900000000000004,11.25,4.143,0.0,9.148,0.9566666666665544
3929,6.0,0.4043824345851705,3.12,16.5,6.341,0.0,14.485,0.4766666666664605
3932,14.0,0.0,2.395,50.0,3.588,0.0,39.819,0.9966666666668972
3934,13.25,0.0,2.3125,35.75,6.167,0.0,18.618,0.6966666666665636
3938,15.25,0.0,2.4725,46.75,3.076,0.0,40.488,0.9999999999998485
3940,14.5,0.3008351754112804,2.0525,46.0,7.477,0.0,19.415,0.8666666666666364
3942,14.5,0.4263969139333096,2.0525,46.0,6.018,0.0,24.473,0.9299999999999878
3946,2.0,0.0126753287545391,1.1625,18.0,4.478,0.0,50.294,0.3299999999998514
3947,4.857142857142857,0.3527328122572088,2.878571428571429,8.857142857142858,3.708,0.0,25.821,0.2400000000000849
3948,6.285714285714286,0.3555462697351482,2.8742857142857146,11.428571428571429,3.947,0.0,26.692,0.7133333333331393
3951,7.75,0.4213617384736793,3.535,18.25,3.25,0.0,25.419,0.2300000000004729
3953,7.75,0.065788084884011,3.555,26.25,2.078,0.0,27.974,0.1899999999995998
3954,14.5,0.1458489854783833,2.4825,45.0,5.856,0.0,22.682,0.9866666666665272
3959,7.5,0.0,3.555,18.0,2.443,0.0,22.702,0.1899999999995998
3960,7.5,0.0,3.555,18.0,2.126,0.0,24.311,0.1999999999998181
3961,15.0,0.0,2.565,51.0,3.036,0.0,41.634,0.8233333333331151
3962,14.75,0.0,2.77,37.25,2.842,0.0,36.697,0.4800000000001698
3963,7.25,0.0,2.92,23.75,2.667,0.0,31.871,0.4566666666669334
3965,7.714285714285714,0.3611511306545136,2.9028571428571426,14.0,4.03,0.0,28.25,0.6699999999997696
3967,14.75,0.0,2.545,50.75,3.055,0.0,42.608,0.7700000000001334
3969,7.714285714285714,0.3670222621811872,2.898571428571429,16.571428571428573,4.136,0.0,32.035,0.6200000000008004
3976,13.5,0.0,2.56,31.5,3.078,0.0,40.306,0.8333333333333334
3979,6.0,0.0,2.71,18.0,2.853,0.0,36.454,0.7466666666664423
3982,6.0,0.0,3.325,12.0,2.167,0.0,26.856,0.0833333333330301
3986,5.25,0.0,2.275,17.25,6.267,0.0,17.961,0.8466666666669577
3989,7.75,0.117519882553042,2.96,15.75,6.305,0.0,30.135,0.2799999999997453
3994,7.75,0.0784303608577289,2.94375,18.0,6.55,0.0,31.792,0.2700000000004365
